"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"453724173425459201","453713687031713792","20505437","2014-04-09 02:40:47 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@NadiaKamil - Noted.","","","",""
"453699042858782720","453677328267096064","15441676","2014-04-09 01:00:55 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@mrsjesscharlton - @hey_friend and I tried our best to talk the @tompappalardo and @thdmgrphc into doing a ""When the Doves Cry"" cover.","","","",""
"453669022538936321","453652909654155264","20205837","2014-04-08 23:01:38 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@staceymolski - Guess who just got a dedicated search column of their own in my tweetdeck install?","","","",""
"453639448148721665","453639252664791041","20205837","2014-04-08 21:04:07 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@staceymolski - aka ONFBM","","","",""
"453638095670214656","453634079087276032","20205837","2014-04-08 20:58:44 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@staceymolski - I assume you will begin tweeting examples of each abbreviation and your corresponding definition....","","","",""
"453622409107881984","453622189770559489","5611152","2014-04-08 19:56:24 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@JesseThorn @MaxFunHQ @_ColinAnderson - Congratulations to ALL!","","","",""
"453593725835694081","453587728446537728","156433943","2014-04-08 18:02:26 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@miss_dapper - Apparently the answer is a clear YES.","","","",""
"453571990339977216","453570846251290624","7780982","2014-04-08 16:36:04 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@MikeRoe - A committee has been convened. We will formally report our findings in 4-6 weeks.","","","",""
"453571586520793089","","","2014-04-08 16:34:27 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @TheDoubleclicks: Toniiiiight @ 7 we are going to be in Princeton, NJ with @Molly23 and @sarahdonner! we'll play songs for you! https://…","453537344726257666","242923569","2014-04-08 14:18:23 +0000","https://www.facebook.com/events/654561501267903/,https://www.facebook.com/events/654561501267903/"
"453533801755721728","","","2014-04-08 14:04:19 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","RT @mcelmoyl: Obviously, we should all do what @NadiaKamil says. http://t.co/FpQGQTmtKk Esp. when it's about preventative care with a funky…","453533547174068224","58596124","2014-04-08 14:03:18 +0000","http://youtu.be/m595hMxXou0,http://youtu.be/m595hMxXou0"
"452989585132634112","","","2014-04-07 02:01:47 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","ATTN @jaztupelo @billscher @jjoshfrank MT @xyloart: Went to grocery store and bought this for $8. WORTH IT http://t.co/ZBLEE4LU36","","","","http://twitter.com/xyloart/status/452971736288755712/photo/1"
"452975517851852800","","","2014-04-07 01:05:53 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Came across this little clip from last year and thinking about all my Maxfun &amp; BoatParty buddies.

http://t.co/WLXOzlDDJY","","","","http://goo.gl/1gnaZe"
"452971064411557888","452970362892865536","16145328","2014-04-07 00:48:12 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@ResilientRabbit - What languages? Might help the hive mind focus its energy.","","","",""
"452878637289996289","452859663374352385","17763438","2014-04-06 18:40:55 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@esiwasil - I've told you before, it is always the highlight of laundry day.

cc: @McElmoyl","","","",""
"452558009403985920","","","2014-04-05 21:26:52 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Saw a commercial on TV and recognized the @waffletruck cameo based solely on @staceymolski's tweets. 

http://t.co/Y3gxtkZNgr","","","","http://youtu.be/zsqSeBptR0I?t=18s"
"451535490354008064","451511746843267073","913671217","2014-04-03 01:43:44 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","@thethundermoss - My long term plan of living in Northampton for the past 8 yrs is paying off now that @hodgman has a show here in November.","","","",""
"451526771390025728","451525363144081408","17763438","2014-04-03 01:09:05 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@esiwasil - Last week I was sick so I watched the last episode of Angel, just because.

#WouldYouLikeMeToLieToYouNow","","","",""
"451514523178913792","","","2014-04-03 00:20:25 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @kurtbraunohler: Fans of good music / comedy! @killrockstars has a digital sampler of all their fine artists! GIT IT! http://t.co/M2uWqk…","451491962948833280","17643283","2014-04-02 22:50:46 +0000","http://killrockstars.bandcamp.com/album/crazed-mp3-fans-vol-1,http://killrockstars.bandcamp.com/album/crazed-mp3-fans-vol-1"
"451492234144542720","451488924620558336","16317267","2014-04-02 22:51:51 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","@ajlobster - It was not I. I think that they get a pass just for their association with the West Wing.","","","",""
"451438688384589824","451433352927911937","15441676","2014-04-02 19:19:05 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","@mrsjesscharlton - Say hello to One-Eyed Willie for me.","","","",""
"451427566369648640","451414812883304449","20505437","2014-04-02 18:34:53 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","@NadiaKamil - I've been rationing my nautical memories in an attempt to hold me over until MaxFunCon. This video will bolster my reserves.","","","",""
"451370616193830912","","","2014-04-02 14:48:35 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","RT @mcelmoyl: @malsbury Being a grownup is tough. Being a grown up w really bad allergies is worser. Being a grownup w allergies pre-coffee…","451346189745934336","58596124","2014-04-02 13:11:31 +0000",""
"451370345493438464","451369465364893696","345107608","2014-04-02 14:47:31 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","@xyloart - Glad to hear. I think I've had a sympathetic knot in my stomach since you submitted your request.","","","",""
"451366506933542913","451361029088608257","19589086","2014-04-02 14:32:15 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","@JosieLong - And now I am listening you to you on this week's @IWPod. Today is truly coming up Josie!","","","",""
"451338897629659136","","","2014-04-02 12:42:33 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","""How many scoops of coffee do I put in? I just totally confused myself."" - @mcelmoyl 

""Four"" - me

#IDontDrinkCoffee
#SheDoesEveryMorning","","","",""
"451337075305218050","451317083859849216","18927874","2014-04-02 12:35:18 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@LizzieBartelt - These tweets have been a roller coaster of emotion. 

PS: It's actually 58 days to #MaxFunCon","","","",""
"451334593376178176","","","2014-04-02 12:25:27 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","What a wonderful surprise to wake up to a new Short Cuts by the lovely Ms. @JosieLong.

http://t.co/U8PEqggO0o","","","","http://www.bbc.co.uk/podcasts/series/shortcuts"
"451168624800460800","","","2014-04-02 01:25:57 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","I may be one of the oldest people at this Julie Ruin concert, but I was also the one that thought to bring a bag of earplugs for everyone.","","","",""
"451031876443308032","","","2014-04-01 16:22:33 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","RT @laughterkey: HOMESTARRUNNER UPDATED THIS IS NOT AN APRIL FOOLS JOKE GO GO GO http://t.co/DWJATTqmo1","451013277863378944","14951227","2014-04-01 15:08:39 +0000","http://www.homestarrunner.com,http://www.homestarrunner.com"
"451013997299785728","451012617965174785","13415162","2014-04-01 15:11:31 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","@artichkme - That is one place that could always use it. Giggle away and enjoy the things you can enjoy.","","","",""
"450999135941185536","450990296533196801","67803697","2014-04-01 14:12:27 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","@mandarinmarie @endemictoearth - Sounds like all our dentists were sold the same patient management system.","","","",""
"450993487975288832","450989384880631809","20205837","2014-04-01 13:50:01 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@staceymolski - I grew up w/ Scotts 1-ply. I also grew up walking on a gravel driveway barefoot, so draw you own conclusion about today.","","","",""
"450811783746699265","450810689872232448","20205837","2014-04-01 01:47:59 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","@staceymolski - I just assumed that everyone just buys the same brand their parents bought when they were kids.","","","",""
"450703285268537344","450634628140105728","345107608","2014-03-31 18:36:51 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@xyloart - Ruh-roh....","","","",""
"450575811691941888","450456079944925184","16317267","2014-03-31 10:10:19 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","@ajlobster - I stand corrected.","","","",""
"450081729265823744","450077389507559425","15738463","2014-03-30 01:27:01 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@hepaestus - There was a disappointing amount of actual pickles in those photos. #clickbait","","","",""
"449693360757178368","449692850977247232","13415162","2014-03-28 23:43:46 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@artichkme - @RoderickOn! @RoderickOn! Always @RoderickOn!","","","",""
"449650597898485761","449579430541680640","20505437","2014-03-28 20:53:51 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@NadiaKamil - I thought they were both pretty great. One for the content, the other for its implications.","","","",""
"449646291862425600","","","2014-03-28 20:36:44 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","This. This. A Thousand Times This. http://t.co/G2WFwEJhuj
@staceymolski wrote the post I could never have found the words for. #MaxFunDrive","","","","http://staceymolski.tumblr.com/post/80989295742/max-fun-drive"
"449538090793963520","","","2014-03-28 13:26:47 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","Northampton Mass MaxFun Doppelganger Update: Thought I saw both @mrsjesscharlton &amp; @tommchenry this morning (neither of whom I've ever met).","","","",""
"449496897057980416","","","2014-03-28 10:43:06 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","This is big news people! RT @IWPod: #FF our new International Waters writer, @asterios! Then donate to #MaxFunDrive so we can pay him!","","","",""
"449302256853479424","","","2014-03-27 21:49:40 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","MT @travismcelroy: For every #maxfundrive donor over 2000, @JesseThorn's gonna donate 10 meals to the LA food bank! http://t.co/UZZ1IwWoQa","","","","http://maximumfun.org/maxfundrive-1981-also-soakjesse"
"449301398501728256","","","2014-03-27 21:46:15 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @RheaButcher: I'm dangerously close to 3,000 followers and the #MaxFunDrive is dangerously close to 2,000 new members. Let's. Do. This.","449296135178313728","19273919","2014-03-27 21:25:20 +0000",""
"449224052935122944","449221979829071872","15440889","2014-03-27 16:38:55 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@BenjaminAhr - The same reason it takes three attempts to plug in a USB cord. 

Right Side Up &gt;&gt; Oops, Flip It &gt;&gt; Nope Right Side Up Again","","","",""
"449223621605482496","449222210553532416","25644285","2014-03-27 16:37:12 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@Zombiebabies - I guess you will have to tell him in person that he is heading back to the intern pool for reassignment.","","","",""
"449211879697547264","449210544038240256","14437421","2014-03-27 15:50:32 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@plusgreg - FYI

RT@MaxFunHQ: ICYMI: #MaxFunCon Scholarship Applications are due THIS FRIDAY. More info at http://t.co/tHPlBpIBv2!","","","","http://maxfuncon.com"
"449161948522098688","449161095467761664","58596124","2014-03-27 12:32:08 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","@mcelmoyl @FuzziestKitty - Let's be honest, this is all you are going to think about all day. 

PS: Apt 3G was my gut guess for you.","","","",""
"449127635298570240","","","2014-03-27 10:15:47 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","RT @theames: Important: The Punk Singer is on Netflix, guys.","449031196882640896","8985762","2014-03-27 03:52:34 +0000",""
"448959792544243712","448959667855585280","14971414","2014-03-26 23:08:50 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@hey_friend @wigu - I'm on standby if needed.","","","",""
"448953939879542784","448947321557221376","345107608","2014-03-26 22:45:35 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@xyloart - eek.","","","",""
"448884554372497408","448884072832446464","18927874","2014-03-26 18:09:52 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@LizzieBartelt @ajlobster - Oh, I love the blue. I was in pre-mourning for the loss of bangs. I'm glad my imagination got ahead of me.","","","",""
